0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	0.000000 	
0.000000 	0.090531 	0.110297 	0.101144 	0.084649 	0.068524 	0.054922 	0.044061 	0.035575 	0.028991 	0.023879 	0.019891 	0.016758 	0.014275 	0.012289 	0.010684 	0.009373 	0.008293 	0.007392 	0.006635 	0.005991 	0.005440 	0.004962 	0.004546 	0.004179 	0.003854 	0.003564 	0.003302 	0.003066 	0.002850 	0.002652 	0.002469 	0.002299 	0.002141 	0.001993 	0.001853 	0.001721 	0.001596 	0.001476 	0.001362 	0.001252 	0.001146 	0.001044 	0.000946 	0.000850 	0.000757 	0.000666 	0.000578 	0.000491 	0.000407 	0.000324 	0.000243 	0.000164 	0.000087 	0.000011 	-0.000064 	-0.000136 	-0.000207 	-0.000277 	-0.000344 	-0.000410 	-0.000474 	-0.000535 	-0.000595 	-0.000652 	-0.000706 	-0.000758 	-0.000808 	-0.000854 	-0.000897 	-0.000937 	-0.000974 	-0.001007 	-0.001037 	-0.001064 	-0.001088 	-0.001109 	-0.001130 	-0.001149 	-0.001170 	-0.001195 	-0.001227 	-0.001271 	-0.001334 	-0.001425 	-0.001558 	-0.001752 	-0.002034 	-0.002441 	-0.003027 	-0.003868 	-0.005072 	-0.006791 	-0.009230 	-0.012648 	-0.017319 	-0.023348 	-0.030123 	-0.034879 	-0.029762 	0.000000 	
0.000000 	0.255173 	0.241998 	0.195816 	0.154116 	0.121228 	0.096053 	0.076887 	0.062258 	0.051024 	0.042327 	0.035533 	0.030173 	0.025901 	0.022460 	0.019659 	0.017355 	0.015441 	0.013834 	0.012473 	0.011308 	0.010303 	0.009428 	0.008660 	0.007981 	0.007375 	0.006831 	0.006339 	0.005892 	0.005482 	0.005105 	0.004755 	0.004430 	0.004126 	0.003840 	0.003569 	0.003313 	0.003069 	0.002836 	0.002613 	0.002398 	0.002191 	0.001991 	0.001797 	0.001608 	0.001425 	0.001246 	0.001071 	0.000900 	0.000734 	0.000570 	0.000410 	0.000253 	0.000100 	-0.000051 	-0.000198 	-0.000342 	-0.000483 	-0.000620 	-0.000754 	-0.000884 	-0.001009 	-0.001131 	-0.001248 	-0.001360 	-0.001467 	-0.001569 	-0.001665 	-0.001755 	-0.001838 	-0.001915 	-0.001986 	-0.002049 	-0.002106 	-0.002157 	-0.002202 	-0.002242 	-0.002279 	-0.002317 	-0.002357 	-0.002407 	-0.002472 	-0.002564 	-0.002698 	-0.002892 	-0.003178 	-0.003593 	-0.004196 	-0.005067 	-0.006317 	-0.008110 	-0.010674 	-0.014332 	-0.019533 	-0.026875 	-0.037076 	-0.050762 	-0.067660 	-0.083943 	-0.083440 	0.000000 	
0.000000 	0.245800 	0.289036 	0.262873 	0.221839 	0.182905 	0.150150 	0.123702 	0.102644 	0.085923 	0.072611 	0.061955 	0.053364 	0.046382 	0.040660 	0.035929 	0.031984 	0.028664 	0.025847 	0.023437 	0.021357 	0.019549 	0.017965 	0.016568 	0.015327 	0.014216 	0.013217 	0.012312 	0.011488 	0.010733 	0.010039 	0.009396 	0.008798 	0.008239 	0.007716 	0.007222 	0.006755 	0.006312 	0.005890 	0.005486 	0.005098 	0.004725 	0.004366 	0.004018 	0.003680 	0.003352 	0.003033 	0.002721 	0.002416 	0.002117 	0.001824 	0.001536 	0.001253 	0.000975 	0.000701 	0.000431 	0.000165 	-0.000097 	-0.000356 	-0.000612 	-0.000863 	-0.001112 	-0.001356 	-0.001598 	-0.001835 	-0.002070 	-0.002300 	-0.002528 	-0.002752 	-0.002973 	-0.003192 	-0.003410 	-0.003626 	-0.003844 	-0.004064 	-0.004290 	-0.004525 	-0.004775 	-0.005046 	-0.005348 	-0.005694 	-0.006102 	-0.006594 	-0.007202 	-0.007970 	-0.008958 	-0.010248 	-0.011951 	-0.014224 	-0.017280 	-0.021416 	-0.027034 	-0.034674 	-0.045029 	-0.058914 	-0.077065 	-0.099503 	-0.123756 	-0.140305 	-0.121906 	0.000000 	
0.000000 	0.210153 	0.285225 	0.288347 	0.262864 	0.229635 	0.197182 	0.168433 	0.143998 	0.123606 	0.106712 	0.092734 	0.081143 	0.071492 	0.063414 	0.056610 	0.050843 	0.045920 	0.041690 	0.038030 	0.034843 	0.032048 	0.029583 	0.027394 	0.025439 	0.023684 	0.022098 	0.020659 	0.019345 	0.018140 	0.017030 	0.016002 	0.015047 	0.014154 	0.013318 	0.012531 	0.011787 	0.011082 	0.010411 	0.009771 	0.009157 	0.008568 	0.008000 	0.007451 	0.006920 	0.006403 	0.005900 	0.005409 	0.004929 	0.004458 	0.003996 	0.003540 	0.003092 	0.002649 	0.002211 	0.001777 	0.001347 	0.000920 	0.000496 	0.000073 	-0.000348 	-0.000768 	-0.001188 	-0.001608 	-0.002029 	-0.002451 	-0.002876 	-0.003304 	-0.003736 	-0.004175 	-0.004621 	-0.005078 	-0.005549 	-0.006036 	-0.006546 	-0.007084 	-0.007659 	-0.008281 	-0.008964 	-0.009727 	-0.010594 	-0.011595 	-0.012773 	-0.014184 	-0.015902 	-0.018026 	-0.020691 	-0.024076 	-0.028422 	-0.034047 	-0.041371 	-0.050931 	-0.063382 	-0.079447 	-0.099738 	-0.124277 	-0.151380 	-0.175291 	-0.181688 	-0.140716 	0.000000 	
0.000000 	0.175967 	0.262243 	0.287235 	0.279463 	0.257274 	0.230522 	0.203938 	0.179534 	0.157975 	0.139296 	0.123266 	0.109562 	0.097850 	0.087823 	0.079212 	0.071784 	0.065349 	0.059745 	0.054840 	0.050523 	0.046704 	0.043308 	0.040272 	0.037544 	0.035081 	0.032847 	0.030810 	0.028946 	0.027231 	0.025648 	0.024180 	0.022813 	0.021536 	0.020338 	0.019210 	0.018144 	0.017133 	0.016172 	0.015255 	0.014376 	0.013532 	0.012720 	0.011935 	0.011174 	0.010435 	0.009716 	0.009013 	0.008325 	0.007650 	0.006987 	0.006332 	0.005686 	0.005046 	0.004411 	0.003780 	0.003152 	0.002525 	0.001899 	0.001271 	0.000641 	0.000008 	-0.000630 	-0.001274 	-0.001926 	-0.002587 	-0.003260 	-0.003946 	-0.004650 	-0.005372 	-0.006119 	-0.006894 	-0.007702 	-0.008552 	-0.009452 	-0.010414 	-0.011450 	-0.012579 	-0.013824 	-0.015214 	-0.016786 	-0.018590 	-0.020689 	-0.023166 	-0.026130 	-0.029723 	-0.034133 	-0.039601 	-0.046442 	-0.055054 	-0.065926 	-0.079630 	-0.096767 	-0.117816 	-0.142786 	-0.170517 	-0.197344 	-0.214886 	-0.206988 	-0.147121 	0.000000 	
0.000000 	0.147990 	0.234793 	0.272864 	0.279634 	0.269069 	0.250266 	0.228517 	0.206660 	0.186085 	0.167376 	0.150687 	0.135955 	0.123021 	0.111688 	0.101757 	0.093040 	0.085368 	0.078596 	0.072596 	0.067258 	0.062491 	0.058215 	0.054364 	0.050881 	0.047717 	0.044832 	0.042190 	0.039761 	0.037520 	0.035444 	0.033514 	0.031714 	0.030028 	0.028443 	0.026950 	0.025537 	0.024196 	0.022920 	0.021701 	0.020533 	0.019411 	0.018330 	0.017284 	0.016271 	0.015287 	0.014327 	0.013389 	0.012470 	0.011567 	0.010678 	0.009800 	0.008932 	0.008070 	0.007212 	0.006358 	0.005504 	0.004649 	0.003792 	0.002928 	0.002058 	0.001178 	0.000287 	-0.000619 	-0.001541 	-0.002484 	-0.003450 	-0.004443 	-0.005469 	-0.006532 	-0.007639 	-0.008797 	-0.010015 	-0.011305 	-0.012680 	-0.014157 	-0.015757 	-0.017506 	-0.019437 	-0.021591 	-0.024021 	-0.026795 	-0.029999 	-0.033745 	-0.038174 	-0.043468 	-0.049860 	-0.057641 	-0.067169 	-0.078873 	-0.093239 	-0.110756 	-0.131801 	-0.156391 	-0.183723 	-0.211378 	-0.234100 	-0.242196 	-0.220137 	-0.146836 	0.000000 	
0.000000 	0.125852 	0.208520 	0.253237 	0.270353 	0.269796 	0.259073 	0.243205 	0.225299 	0.207159 	0.189766 	0.173598 	0.158843 	0.145521 	0.133569 	0.122877 	0.113323 	0.104782 	0.097136 	0.090277 	0.084108 	0.078544 	0.073508 	0.068937 	0.064773 	0.060967 	0.057476 	0.054263 	0.051296 	0.048547 	0.045991 	0.043607 	0.041376 	0.039281 	0.037309 	0.035445 	0.033679 	0.032001 	0.030400 	0.028870 	0.027402 	0.025990 	0.024627 	0.023309 	0.022031 	0.020786 	0.019572 	0.018384 	0.017219 	0.016072 	0.014942 	0.013823 	0.012714 	0.011612 	0.010513 	0.009416 	0.008316 	0.007211 	0.006099 	0.004977 	0.003840 	0.002687 	0.001514 	0.000316 	-0.000909 	-0.002168 	-0.003465 	-0.004805 	-0.006196 	-0.007646 	-0.009163 	-0.010759 	-0.012447 	-0.014241 	-0.016162 	-0.018232 	-0.020480 	-0.022940 	-0.025657 	-0.028685 	-0.032093 	-0.035966 	-0.040413 	-0.045570 	-0.051609 	-0.058742 	-0.067232 	-0.077394 	-0.089597 	-0.104246 	-0.121742 	-0.142388 	-0.166216 	-0.192675 	-0.220132 	-0.245133 	-0.261479 	-0.259359 	-0.225192 	-0.143255 	0.000000 	
0.000000 	0.108344 	0.185195 	0.232500 	0.256350 	0.263573 	0.260005 	0.250002 	0.236564 	0.221634 	0.206419 	0.191624 	0.177633 	0.164628 	0.152671 	0.141749 	0.131809 	0.122780 	0.114583 	0.107136 	0.100362 	0.094190 	0.088555 	0.083396 	0.078663 	0.074307 	0.070287 	0.066568 	0.063116 	0.059903 	0.056903 	0.054095 	0.051458 	0.048975 	0.046630 	0.044409 	0.042300 	0.040290 	0.038370 	0.036531 	0.034764 	0.033061 	0.031416 	0.029822 	0.028274 	0.026765 	0.025290 	0.023845 	0.022425 	0.021026 	0.019644 	0.018275 	0.016915 	0.015560 	0.014207 	0.012852 	0.011492 	0.010122 	0.008738 	0.007338 	0.005916 	0.004469 	0.002991 	0.001477 	-0.000078 	-0.001680 	-0.003338 	-0.005058 	-0.006850 	-0.008724 	-0.010694 	-0.012772 	-0.014978 	-0.017330 	-0.019854 	-0.022580 	-0.025543 	-0.028789 	-0.032372 	-0.036358 	-0.040832 	-0.045896 	-0.051678 	-0.058334 	-0.066057 	-0.075079 	-0.085672 	-0.098151 	-0.112854 	-0.130111 	-0.150171 	-0.173081 	-0.198470 	-0.225217 	-0.250986 	-0.271636 	-0.280655 	-0.268903 	-0.225185 	-0.138210 	0.000000 	
0.000000 	0.094367 	0.165082 	0.212599 	0.240491 	0.253391 	0.255690 	0.250977 	0.241943 	0.230487 	0.217892 	0.204994 	0.192313 	0.180155 	0.168685 	0.157979 	0.148052 	0.138886 	0.130444 	0.122676 	0.115530 	0.108951 	0.102888 	0.097292 	0.092117 	0.087323 	0.082871 	0.078727 	0.074862 	0.071246 	0.067857 	0.064670 	0.061667 	0.058830 	0.056142 	0.053588 	0.051156 	0.048833 	0.046609 	0.044474 	0.042418 	0.040434 	0.038513 	0.036648 	0.034832 	0.033060 	0.031326 	0.029624 	0.027948 	0.026294 	0.024658 	0.023033 	0.021416 	0.019802 	0.018187 	0.016566 	0.014935 	0.013288 	0.011622 	0.009931 	0.008209 	0.006452 	0.004652 	0.002803 	0.000899 	-0.001070 	-0.003112 	-0.005238 	-0.007459 	-0.009789 	-0.012244 	-0.014842 	-0.017605 	-0.020557 	-0.023731 	-0.027162 	-0.030894 	-0.034981 	-0.039487 	-0.044493 	-0.050093 	-0.056405 	-0.063571 	-0.071761 	-0.081180 	-0.092062 	-0.104673 	-0.119296 	-0.136204 	-0.155609 	-0.177566 	-0.201831 	-0.227629 	-0.253345 	-0.276134 	-0.291525 	-0.293168 	-0.272998 	-0.222126 	-0.132637 	0.000000 	
